OYAHMCD,SEQ,STRNO,OYAREVNO,STRSEQ,KOHMCD,SIZEX,SIZEY,SIZEZ,SHAPEQTY,OYAQTYKBN,OYAQTY,OYAUNIT,KOQTY,KOUNIT,VALDEC,HASUKBN,NOTE,REVNOTE,REVDT,REVTANCD,VALFLG,INSTID,INSTDT,UPDTID,UPDTDT
K-17401NK,1,1,1,1,MA-K-17401NK,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17401NL,1,1,1,1,MA-K-17401NL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NA,1,1,1,1,MA-K-17402NA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NB,1,1,1,1,MA-K-17402NB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NC,1,1,1,1,MA-K-17402NC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402ND,1,1,1,1,MA-K-17402ND,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NE,1,1,1,1,MA-K-17402NE,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NF,1,1,1,1,MA-K-17402NF,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NG,1,1,1,1,MA-K-17402NG,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NH,1,1,1,1,MA-K-17402NH,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NJ,1,1,1,1,MA-K-17402NJ,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NK,1,1,1,1,MA-K-17402NK,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402NL,1,1,1,1,MA-K-17402NL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402PA,1,1,1,1,MA-K-17402PA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17402PC,1,1,1,1,MA-K-17402PC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17407A,1,1,1,1,MA-K-17407A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17407B,1,1,1,1,MA-K-17407B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17407C,1,1,1,1,MA-K-17407C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17408,1,1,1,1,MA-K-17408,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17408B,1,1,1,1,MA-K-17408B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17603BA,1,1,1,1,MA-K-17603BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-17911B,1,1,1,1,MA-K-17911B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18305B,1,1,1,1,MA-K-18305B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18305C,1,1,1,1,MA-K-18305C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18305D,1,1,1,1,MA-K-18305D,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18401A,1,1,1,1,MA-K-18401A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18401B,1,1,1,1,MA-K-18401B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18402B,1,1,1,1,MA-K-18402B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18402C,1,1,1,1,MA-K-18402C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18410,1,1,1,1,MA-K-18410,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18412,1,1,1,1,MA-K-18412,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18801A,1,1,1,1,MA-K-18801A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18801AB,1,1,1,1,MA-K-18801AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18801B,1,1,1,1,MA-K-18801B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18801BB,1,1,1,1,MA-K-18801BB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18801C,1,1,1,1,MA-K-18801C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18801D,1,1,1,1,MA-K-18801D,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18801EA,1,1,1,1,MA-K-18801EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18802A,1,1,1,1,MA-K-18802A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18802B,1,1,1,1,MA-K-18802B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18802C,1,1,1,1,MA-K-18802C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18802D,1,1,1,1,MA-K-18802D,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18802G,1,1,1,1,MA-K-18802G,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18803A,1,1,1,1,MA-K-18803A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18803B,1,1,1,1,MA-K-18803B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18803C,1,1,1,1,MA-K-18803C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18803D,1,1,1,1,MA-K-18803D,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18804AA,1,1,1,1,MA-K-18804AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-18804BA,1,1,1,1,MA-K-18804BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19001G,1,1,1,1,MA-K-19001G,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19001GA,1,1,1,1,MA-K-19001GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19001H,1,1,1,1,MA-K-19001H,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19002EB,1,1,1,1,MA-K-19002EB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19002FB,1,1,1,1,MA-K-19002FB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19203-1,1,1,1,1,MA-K-19203,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203-2,1,1,1,1,MA-K-19203,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203-3,1,1,1,1,MA-K-19203,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203-4,1,1,1,1,MA-K-19203,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203-5,1,1,1,1,MA-K-19203,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203-6,1,1,1,1,MA-K-19203,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203BB-1,1,1,1,1,MA-K-19203BB,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203BB-2,1,1,1,1,MA-K-19203BB,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203BB-3,1,1,1,1,MA-K-19203BB,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203BB-4,1,1,1,1,MA-K-19203BB,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203BB-5,1,1,1,1,MA-K-19203BB,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203BB-6,1,1,1,1,MA-K-19203BB,,,,1,1,12.0,PC,2.0,PC,0,1,,,,,1,,,,
K-19203BC-1,1,1,1,1,MA-K-19203BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19203BC-2,1,1,1,1,MA-K-19203BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19203BC-3,1,1,1,1,MA-K-19203BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19203BC-4,1,1,1,1,MA-K-19203BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19203BC-5,1,1,1,1,MA-K-19203BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19203BC-6,1,1,1,1,MA-K-19203BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19221BA,1,1,1,1,MA-K-19221BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19301,1,1,1,1,MA-K-19301,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19301BA,1,1,1,1,MA-K-19301BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19601,1,1,1,1,MA-K-19601,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19710,1,1,1,1,MA-K-19710,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19711,1,1,1,1,MA-K-19711,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19714,1,1,1,1,MA-K-19714,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19720,1,1,1,1,MA-K-19720,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19725AA,1,1,1,1,MA-K-19725AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19901BH,1,1,1,1,MA-K-19901BH,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-19913B,1,1,1,1,MA-K-19913B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D12,1,1,1,1,MA-K-2001D12,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D15,1,1,1,1,MA-K-2001D15,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D16,1,1,1,1,MA-K-2001D16,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D17,1,1,1,1,MA-K-2001D17,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D18,1,1,1,1,MA-K-2001D18,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D19,1,1,1,1,MA-K-2001D19,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D20,1,1,1,1,MA-K-2001D20,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D21,1,1,1,1,MA-K-2001D21,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D22,1,1,1,1,MA-K-2001D22,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D23,1,1,1,1,MA-K-2001D23,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D24,1,1,1,1,MA-K-2001D24,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001D25,1,1,1,1,MA-K-2001D25,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F26,1,1,1,1,MA-K-2001F26,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F28,1,1,1,1,MA-K-2001F28,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F30,1,1,1,1,MA-K-2001F30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F32,1,1,1,1,MA-K-2001F32,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F34,1,1,1,1,MA-K-2001F34,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F36,1,1,1,1,MA-K-2001F36,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F38,1,1,1,1,MA-K-2001F38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F40,1,1,1,1,MA-K-2001F40,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001F41,1,1,1,1,MA-K-2001F41,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001G26,1,1,1,1,MA-K-2001G26,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001G30,1,1,1,1,MA-K-2001G30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001G-30,1,1,1,1,MA-K-2001G30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001G34,1,1,1,1,MA-K-2001G34,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001G-34,1,1,1,1,MA-K-2001G-34,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001HA42,1,1,1,1,MA-K-2001HA42,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001HA44,1,1,1,1,MA-K-2001HA44,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001HA46,1,1,1,1,MA-K-2001HA46,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001HA48,1,1,1,1,MA-K-2001HA48,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001HA52,1,1,1,1,MA-K-2001HA52,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-2001JA16,1,1,1,1,MA-K-2001JA16,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20601JA,1,1,1,1,MA-K-20601JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20601KA,1,1,1,1,MA-K-20601KA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20601LA,1,1,1,1,MA-K-20601LA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20604EA,1,1,1,1,MA-K-20604EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20604ＦA,1,1,1,1,MA-K-20604ＦA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20604GA,1,1,1,1,MA-K-20604GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20604HA,1,1,1,1,MA-K-20604HA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20608AA,1,1,1,1,MA-K-20608AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20608BA,1,1,1,1,MA-K-20608BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20608CA,1,1,1,1,MA-K-20608CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20609AA,1,1,1,1,MA-K-20609AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20609BA,1,1,1,1,MA-K-20609BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20609CA,1,1,1,1,MA-K-20609CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-20703C,1,1,1,1,MA-K-20703C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21201,1,1,1,1,MA-K-21201,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21201BA,1,1,1,1,MA-K-21201BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21203,1,1,1,1,MA-K-21203,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21208C,1,1,1,1,MA-K-21208C,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21208D,1,1,1,1,MA-K-21208D,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21211,1,1,1,1,MA-K-21211,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21214,1,1,1,1,MA-K-21214,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21216,1,1,1,1,MA-K-21216,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21603B,1,1,1,1,MA-K-21603B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-21603CA,1,1,1,1,MA-K-21603CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22002BA,1,1,1,1,MA-K-22002BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22401FA,1,1,1,1,MA-K-22401FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22402BA,1,1,1,1,MA-K-22402BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22901AA,1,1,1,1,MA-K-22901AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22901BA,1,1,1,1,MA-K-22901BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22901CA,1,1,1,1,MA-K-22901CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22901DA,1,1,1,1,MA-K-22901DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22902AA,1,1,1,1,MA-K-22902AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22902CA,1,1,1,1,MA-K-22902CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22902DA,1,1,1,1,MA-K-22902DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22902EA,1,1,1,1,MA-K-22902EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22902FA,1,1,1,1,MA-K-22902FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22902HA,1,1,1,1,MA-K-22902HA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903AA,1,1,1,1,MA-K-22903AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903BA,1,1,1,1,MA-K-22903BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903DA,1,1,1,1,MA-K-22903DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903FA,1,1,1,1,MA-K-22903FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903GA,1,1,1,1,MA-K-22903GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903HA,1,1,1,1,MA-K-22903HA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903JA,1,1,1,1,MA-K-22903JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903LA,1,1,1,1,MA-K-22903LA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903MA,1,1,1,1,MA-K-22903MA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903NA,1,1,1,1,MA-K-22903NA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903PA,1,1,1,1,MA-K-22903PA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903QA,1,1,1,1,MA-K-22903QA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22903RA,1,1,1,1,MA-K-22903RA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22904AA,1,1,1,1,MA-K-22904AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22904CA,1,1,1,1,MA-K-22904CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22904EA,1,1,1,1,MA-K-22904EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22904FA,1,1,1,1,MA-K-22904FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22904JA,1,1,1,1,MA-K-22904JA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22904JB,1,1,1,1,MA-K-22904JB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22905CA,1,1,1,1,MA-K-22905CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22905CB,1,1,1,1,MA-K-22905CB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22906AA,1,1,1,1,MA-K-22906AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22907AA470,1,1,1,1,MA-K-22907AA470,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22908AA1260,1,1,1,1,MA-K-22908AA1260,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22908AA960,1,1,1,1,MA-K-22908AA960,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-22911BA,1,1,1,1,MA-K-22911BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23002B,1,1,1,1,MA-K-23002B,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205BA,1,1,1,1,MA-K-23205BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205BA30,1,1,1,1,MA-K-23205BA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205BA38,1,1,1,1,MA-K-23205BA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205BB30,1,1,1,1,MA-K-23205BB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205BB38,1,1,1,1,MA-K-23205BB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205CA,1,1,1,1,MA-K-23205CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205CB,1,1,1,1,MA-K-23205CB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205CC,1,1,1,1,MA-K-23205CC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205DA,1,1,1,1,MA-K-23205DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205DB,1,1,1,1,MA-K-23205DB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23205EA,1,1,1,1,MA-K-23205EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23215AA,1,1,1,1,MA-K-23215AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23215BA,1,1,1,1,MA-K-23215BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312AD,1,1,1,1,MA-K-23312AD,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312AE,1,1,1,1,MA-K-23312AE,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312BD,1,1,1,1,MA-K-23312BD,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312BE,1,1,1,1,MA-K-23312BE,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312CD,1,1,1,1,MA-K-23312CD,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312CE,1,1,1,1,MA-K-23312CE,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312DD,1,1,1,1,MA-K-23312DD,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23312DE,1,1,1,1,MA-K-23312DE,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23321FA26,1,1,1,1,MA-K-23321,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23321FA30,1,1,1,1,MA-K-23321,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23321FA34,1,1,1,1,MA-K-23321,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-23619AA,1,1,1,1,MA-K-23619AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-24821BA,1,1,1,1,MA-K-24821BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-24913AB,1,1,1,1,MA-K-24913AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25006BD0800,1,1,1,1,MA-K-25006BD0800,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25006BD1333,1,1,1,1,MA-K-25006BD1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25015BA,1,1,1,1,MA-K-25015BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25046AA,1,1,1,1,MA-K-25046AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25057AA,1,1,1,1,MA-K-25057AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25101CA-2,1,1,1,1,MA-K-25101CA-2,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25101CA-3,1,1,1,1,MA-K-25101CA-3,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25101CA-5,1,1,1,1,MA-K-25101CA-5,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25102DA,1,1,1,1,MA-K-25102DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25116AB,1,1,1,1,MA-K-25116AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25503EA-1,1,1,1,1,MA-K-25503EA-1,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25504CB,1,1,1,1,MA-K-25504CB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-25504DA,1,1,1,1,MA-K-25504DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26007BA,1,1,1,1,MA-K-26007BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26201AA38-3,1,1,1,1,MA-K-26201AA38-3,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26203AA38,1,1,1,1,MA-K-26203AA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26203BA38,1,1,1,1,MA-K-26203BA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26208AB,1,1,1,1,MA-K-26208AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26514AA,1,1,1,1,MA-K-26514AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26520AB,1,1,1,1,MA-K-26520AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26527AA,1,1,1,1,MA-K-26527AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-26737AA,1,1,1,1,MA-K-26737AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-27101KA38-3,1,1,1,1,MA-K-27101KA38-3,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
K-27101MA30,1,1,1,1,MA-K-27101MA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
