ç´ïÔäJénì˙,î≠çsì˙,ëgóßäJénì˙,ê∂éYåééü,ì`ï[ÇmÇè,â¡çHïîî‘,ïîïiñº,ïKóvêî,ñ¢à¯ìñç›å…êî,éËéùÇøç›å…êî,ìæà”êÊíçï∂î‘çÜ,èoå…çœêî
2026/02/17,2025/11/22,2026/02/02,2026025,E000099207,3239-513AA26,TUCK CAM,84,0,0,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099232,3239-513AA26,TUCK CAM,126,0,0,,0
2026/01/13,2025/11/22,2025/12/22,2026013,E000098789,3239-513AB30,TUCK CAM,240,74,74,,0
2026/02/09,2025/11/22,2026/01/26,2026023,E000099157,3239-513AB30,TUCK CAM,96,0,0,,0
2026/02/12,2025/11/22,2026/01/28,2026024,E000099182,3239-513AB30,TUCK CAM,144,0,0,,0
2026/01/15,2025/11/22,2025/12/24,2026014,E000098815,3239-514AB26,WELT CAM,126,0,0,,0
2026/01/20,2025/11/22,2026/01/05,2026015,E000098847,3239-514AB26,WELT CAM,84,0,0,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099208,3239-514AB26,WELT CAM,84,0,0,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099233,3239-514AB26,WELT CAM,126,0,0,,0
2026/01/13,2025/11/22,2025/12/22,2026013,E000098790,3239-514AC30,WELT CAM,240,45,45,,0
2026/02/09,2025/11/22,2026/01/26,2026023,E000099158,3239-514AC30,WELT CAM,96,0,0,,0
2026/02/12,2025/11/22,2026/01/28,2026024,E000099183,3239-514AC30,WELT CAM,144,0,0,,0
2026/01/15,2025/11/22,2025/12/24,2026014,E000098816,3239-515AA26,SEGMENT CAM,12,7,7,,0
2026/01/20,2025/11/22,2026/01/05,2026015,E000098848,3239-515AA26,SEGMENT CAM,8,0,0,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099209,3239-515AA26,SEGMENT CAM,8,0,0,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099234,3239-515AA26,SEGMENT CAM,12,0,0,,0
2026/01/13,2025/11/22,2025/12/22,2026013,E000098791,3239-515AB30,SEGMENT CAM,20,4,4,,0
2026/02/09,2025/11/22,2026/01/26,2026023,E000099159,3239-515AB30,SEGMENT CAM,8,0,0,,0
2026/02/12,2025/11/22,2026/01/28,2026024,E000099184,3239-515AB30,SEGMENT CAM,12,0,0,,0
2026/01/15,2025/11/22,2025/12/24,2026014,E000098817,3239-611AA26,SINKER CAM,129,38,38,,0
2026/01/20,2025/11/22,2026/01/05,2026015,E000098849,3239-611AA26,SINKER CAM,86,0,0,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099210,3239-611AA26,SINKER CAM,86,0,0,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099235,3239-611AA26,SINKER CAM,129,0,0,,0
2026/01/13,2025/11/22,2025/12/22,2026013,E000098792,3239-611AB34,SINKER CAM,245,4,4,,0
2026/02/09,2025/11/22,2026/01/26,2026023,E000099160,3239-611AB34,SINKER CAM,98,0,0,,0
2026/02/12,2025/11/22,2026/01/28,2026024,E000099185,3239-611AB34,SINKER CAM,147,0,0,,0
2026/01/15,2025/11/22,2025/12/24,2026014,E000098818,3239-612AA26,SINKER GATE CAM,3,3,6,,0
2026/01/20,2025/11/22,2026/01/05,2026015,E000098850,3239-612AA26,SINKER GATE CAM,2,2,3,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099211,3239-612AA26,SINKER GATE CAM,2,1,1,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099236,3239-612AA26,SINKER GATE CAM,3,0,0,,0
2026/01/13,2025/11/22,2025/12/22,2026013,E000098793,3239-612AB34,SINKER GATE CAM,5,5,9,,0
2026/02/09,2025/11/22,2026/01/26,2026023,E000099161,3239-612AB34,SINKER GATE CAM,2,2,4,,0
2026/02/12,2025/11/22,2026/01/28,2026024,E000099186,3239-612AB34,SINKER GATE CAM,3,2,2,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097348,335-515AA33,DROPLESS GUARD CAM,108,108,169,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098586,335-515AA33,DROPLESS GUARD CAM,42,42,61,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098587,335-611BB33,STITCH CAM,43,43,52,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098049,352-575AA30,DROPLESS GUARD CAM,76,76,99,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098588,352-575AA30,DROPLESS GUARD CAM,42,23,23,,0
2026/01/09,2025/11/22,2026/01/09,,E000098371,352B-505CA30,PRESSER PLATE,1,1,7,PM-5159107,
2025/11/27,2025/11/22,2025/11/12,2025118,E000097589,352B-506AA38,NEEDLE GUARD,84,84,133,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097590,352B-506BA38,NEEDLE GUARD,2,0,8,,2
2026/01/30,2025/11/22,2026/01/30,,E000099091,352B-513AB30,JACK GUARD CAM,2,2,82,PE-2571001,
2025/11/27,2025/11/22,2025/11/12,2025118,E000097591,352B-517AC38,GATE CAM,2,0,5,,2
2025/12/12,2025/11/22,2025/12/12,,E000099088,352B-518AA30,GATE CAM,10,7,7,PM-5166803,
2026/01/30,2025/11/22,2026/01/30,,E000099092,352B-518AA30,GATE CAM,1,0,0,PE-2571002,
2025/11/27,2025/11/22,2025/11/12,2025118,E000097592,352B-518AA38,GATE CAM,2,0,17,,2
2025/12/01,2025/11/22,2025/11/14,2025121,E000098050,352B-611CA33,STITCH CAM,77,77,118,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098051,352B-613BA34,KNIT CAM (H),76,76,79,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098052,352B-614BA34,TUCK CAM (H),76,76,79,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098053,352B-615BA34,WELT GUARD CAM (H),76,76,80,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098054,352B-616BA34,WELT CAM (H),76,76,80,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098055,352B-617BA34,KNIT CAM (L),76,76,79,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098056,352B-618BA34,TUCK CAM (L),76,76,80,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098057,352B-619BA34,WELT GUARD CAM (L),76,76,80,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098058,352B-620BA34,WELT CAM (L),76,76,80,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097208,3538-505AA30,PIECE SET PLATE,36,0,27,,36
2025/11/11,2025/11/22,2025/10/27,2025113,E000097209,3538-505AA34,PIECE SET PLATE,42,0,33,,42
2025/12/08,2025/11/22,2025/11/21,2025123,E000097783,3538-505AA34,PIECE SET PLATE,42,33,33,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099283,3538-505AA34,PIECE SET PLATE,84,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097210,3538-505BA30,PIECE SET PLATE,1,0,10,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097211,3538-505BA34,PIECE SET PLATE,1,0,18,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097784,3538-505BA34,PIECE SET PLATE,1,0,18,,1
2026/02/19,2025/11/22,2026/02/04,2026026,E000099284,3538-505BA34,PIECE SET PLATE,2,2,18,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097212,3538-511AA30,STITCH CAM,158,0,36,,158
2025/11/20,2025/11/22,2025/11/20,,E000098742,3538-511AA30,STITCH CAM,72,36,36,PE-2566801,
2025/12/08,2025/11/22,2025/11/21,2025123,E000097785,3538-511AA30,STITCH CAM,84,0,0,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097786,3538-512CA34,NEEDLE GUARD CAM,84,0,0,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097787,3538-513CA34,JACK GUARD CAM,84,0,0,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097788,3538-514CA34,JACK RAISING CAM,85,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097213,3538-515AA30,DROPLESS GUARD CAM,72,0,82,,72
2025/11/11,2025/11/22,2025/10/27,2025113,E000097214,3538-515AA34,DROPLESS GUARD CAM,84,0,36,,84
2025/12/08,2025/11/22,2025/11/21,2025123,E000097789,3538-515AA34,DROPLESS GUARD CAM,84,36,36,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097790,3538-516AA34,GATE CAM,1,0,3,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097791,3538-517AA34,GATE CAM,1,0,6,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097792,3538-518AB34,GATE CAM,1,0,5,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097215,3538-522AA30,NEEDLE GUARD CAM,10,0,11,,10
2025/11/11,2025/11/22,2025/10/27,2025113,E000097216,3538-522AA34,NEEDLE GUARD CAM,12,0,3,,12
2025/11/11,2025/11/22,2025/10/27,2025113,E000097217,3538-523AA30,JACK GUARD CAM,10,0,10,,10
2025/11/11,2025/11/22,2025/10/27,2025113,E000097218,3538-523AA34,JACK GUARD CAM,12,0,33,,12
2025/11/11,2025/11/22,2025/10/27,2025113,E000097219,3538-524AA30,JACK RAISING CAM,10,0,10,,10
2025/11/11,2025/11/22,2025/10/27,2025113,E000097220,3538-524AA34,JACK RAISING CAM,12,0,8,,12
2025/11/11,2025/11/22,2025/10/27,2025113,E000097221,3538-541AB30,JACK GUARD ARC CAM,36,0,29,,36
2025/11/11,2025/11/22,2025/10/27,2025113,E000097222,3538-541AB34,JACK GUARD ARC CAM,42,0,28,,42
2025/12/08,2025/11/22,2025/11/21,2025123,E000097793,3538-541AB34,JACK GUARD ARC CAM,42,28,28,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099285,3538-541AB34,JACK GUARD ARC CAM,84,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097223,3538-542AA30,JACK GUARD ARC CAM,1,0,0,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097224,3538-542AA34,JACK GUARD ARC CAM,1,0,29,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097794,3538-542AA34,JACK GUARD ARC CAM,1,0,29,,1
2026/02/19,2025/11/22,2026/02/04,2026026,E000099286,3538-542AA34,JACK GUARD ARC CAM,2,2,29,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097225,3538-566AB30,JACK GUARD CAM,72,0,40,,72
2025/11/11,2025/11/22,2025/10/27,2025113,E000097226,3538-566AB34,JACK GUARD CAM,84,0,16,,84
2025/12/08,2025/11/22,2025/11/21,2025123,E000097795,3538-566AB34,JACK GUARD CAM,84,16,16,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099287,3538-566AB34,JACK GUARD CAM,168,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097227,3538-566BA30,JACK GUARD CAM,72,0,31,,72
2025/11/11,2025/11/22,2025/10/27,2025113,E000097228,3538-566BA34,JACK GUARD CAM,84,0,46,,84
2025/12/08,2025/11/22,2025/11/21,2025123,E000097796,3538-566BA34,JACK GUARD CAM,84,46,46,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099288,3538-566BA34,JACK GUARD CAM,168,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097229,3538-566CA30,JACK GUARD CAM,1,0,4,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097230,3538-566CA34,JACK GUARD CAM,1,0,4,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097797,3538-566CA34,JACK GUARD CAM,1,0,4,,1
2026/02/19,2025/11/22,2026/02/04,2026026,E000099289,3538-566CA34,JACK GUARD CAM,2,2,4,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097231,3538-566DA30,JACK GUARD CAM,1,0,18,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097232,3538-566DA34,JACK GUARD CAM,1,0,5,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097798,3538-566DA34,JACK GUARD CAM,1,0,5,,1
2026/02/19,2025/11/22,2026/02/04,2026026,E000099290,3538-566DA34,JACK GUARD CAM,2,2,5,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097233,3538-569AB30,CANCELLING CAM,73,0,32,,73
2025/11/11,2025/11/22,2025/10/27,2025113,E000097234,3538-569AB34,CANCELLING CAM,85,0,83,,85
2025/12/08,2025/11/22,2025/11/21,2025123,E000097799,3538-569AB34,CANCELLING CAM,85,83,83,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099291,3538-569AB34,CANCELLING CAM,170,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097235,3538-569BA30,CANCELLING CAM,73,0,45,,73
2025/11/11,2025/11/22,2025/10/27,2025113,E000097236,3538-569BA34,CANCELLING CAM,85,0,36,,85
2025/12/08,2025/11/22,2025/11/21,2025123,E000097800,3538-569BA34,CANCELLING CAM,85,36,36,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099292,3538-569BA34,CANCELLING CAM,170,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097237,3538-570AC30,RAISING CAM,72,0,18,,72
2025/11/11,2025/11/22,2025/10/27,2025113,E000097238,3538-570AC34,RAISING CAM,84,0,73,,84
2025/12/08,2025/11/22,2025/11/21,2025123,E000097801,3538-570AC34,RAISING CAM,84,73,73,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099293,3538-570AC34,RAISING CAM,168,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097239,3538-570BD30,RAISING CAM,72,0,18,,72
2025/11/11,2025/11/22,2025/10/27,2025113,E000097240,3538-570BD34,RAISING CAM,84,0,81,,84
2025/12/08,2025/11/22,2025/11/21,2025123,E000097802,3538-570BD34,RAISING CAM,84,81,81,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099294,3538-570BD34,RAISING CAM,168,0,0,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097241,3538-570CB30,GATE CAM,2,0,3,,2
2025/11/11,2025/11/22,2025/10/27,2025113,E000097242,3538-570CB34,GATE CAM,2,0,2,,2
2025/12/08,2025/11/22,2025/11/21,2025123,E000097803,3538-570CB34,GATE CAM,2,0,2,,2
2026/02/19,2025/11/22,2026/02/04,2026026,E000099295,3538-570CB34,GATE CAM,4,2,2,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097243,3538-591BA30,NEEDLE ARRANGE CAM,1,0,3,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097244,3538-591BA34,NEEDLE ARRANGE CAM,1,0,2,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097804,3538-591BA34,NEEDLE ARRANGE CAM,1,0,2,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097245,3538-592AB30,JACK ARRANGE CAM,1,0,6,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097246,3538-592AB34,JACK ARRANGE CAM,1,0,3,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097805,3538-592AB34,JACK ARRANGE CAM,1,0,3,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097247,3538-593AA30,JACK ARRANGE CAM,1,0,2,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097248,3538-593AA34,JACK ARRANGE CAM,1,0,3,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097806,3538-593AA34,JACK ARRANGE CAM,1,0,3,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097807,3538-611AB34,SINKER CAM,81,8,8,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097808,3538-611BB34,SINKER CAM,3,0,0,,3
2025/12/08,2025/11/22,2025/11/21,2025123,E000097809,3538-612AB34,SINKER GATE CAM,2,0,1,,2
2025/11/11,2025/11/22,2025/10/27,2025113,E000097249,3542-511AA30,STITCH CAM,78,0,33,,78
2025/12/08,2025/11/22,2025/11/21,2025123,E000097810,3542-511AA30,STITCH CAM,43,33,33,,0
2026/01/20,2025/11/22,2026/01/20,,E000098871,3542-511AA30,STITCH CAM,3,0,0,PJ-0635901,
2025/11/11,2025/11/22,2025/10/27,2025113,E000097250,3542-511BA30,STITCH CAM,78,0,13,,78
2025/12/08,2025/11/22,2025/11/21,2025123,E000097811,3542-511BA30,STITCH CAM,43,13,13,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097812,3542-512CA34,NEEDLE GUARD CAM,42,13,13,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097251,3542-513AA30,JACK GUARD CAM,1,0,4,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097252,3542-513AA34,JACK GUARD CAM,1,0,7,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097253,3542-515AA30,DROPLESS GUARD CAM,36,0,13,,36
2025/11/11,2025/11/22,2025/10/27,2025113,E000097254,3542-515AA34,DROPLESS GUARD CAM,42,0,28,,42
2025/12/08,2025/11/22,2025/11/21,2025123,E000097813,3542-515AA34,DROPLESS GUARD CAM,42,28,28,,0
2026/01/20,2025/11/22,2026/01/20,,E000098872,3542-611AB30,SINKER CAM,3,0,0,PJ-0635902,
2025/12/08,2025/11/22,2025/11/21,2025123,E000097814,3542-611AB34,SINKER CAM,41,4,4,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097815,3542-611BB34,SINKER CAM,2,0,2,,2
2025/12/08,2025/11/22,2025/11/21,2025123,E000097816,3542-612AB34,SINKER CAM,41,4,4,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097817,3542-612BB34,SINKER CAM,2,0,2,,2
2026/02/19,2025/11/22,2026/02/04,2026026,E000099296,3550-511AA30,STITCH CAM,170,89,89,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099297,3550-512AA34,NEEDLE GUARD CAM,168,112,112,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099298,3550-513AA34,JACK GUARD CAM,168,99,99,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099299,3550-514AA34,JACK RAISING CAM,170,64,64,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099300,3550-516AA34,GATE CAM,2,2,3,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099301,3550-517AA34,GATE CAM,2,2,10,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099302,3550-518AB34,GATE CAM,2,2,3,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099303,3550-591AA34,NEEDLE ARRANGE CAM,2,1,1,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099304,3550-592AB34,JACK ARRANGE CAM,2,2,5,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099305,3550-593AA34,JACK ARRANGE CAM,2,2,3,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099306,3550-611AB34,SINKER CAM,164,34,34,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099307,3550-611PB34,SINKER CAM,4,2,2,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099308,3550-612AB34,SINKER CAM,2,2,5,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099309,3550-613AB34,SINKER CAM,2,2,5,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097734,3557-511BB34,STITCH CAM,193,109,109,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097735,3557-511CA34,STITCH CAM,48,23,23,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097736,3557-512AA34,KNIT CAM,192,35,35,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097737,3557-513AA34,TUCK CAM,24,0,3,,24
2025/12/03,2025/11/22,2025/11/18,2025122,E000097738,3557-514AB34,WELT CAM,72,23,23,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097739,3557-515AA34,RAISING CAM,192,26,26,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097740,3557-515BA34,RAISING CAM,24,7,7,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097741,3557-516AA34,GATE CAM,4,0,1,,4
2025/12/03,2025/11/22,2025/11/18,2025122,E000097742,3557-522AA34,GUARD CAM,96,29,29,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097743,3557-525AA34,GUARD CAM,48,27,27,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097744,3557-611AB34,SINKER CAM,49,7,7,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097745,3557-612AC34,SINKER CAM,49,13,13,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097746,3557-614AA34,SINKER GATE CAM,1,0,2,,1
2025/12/03,2025/11/22,2025/11/18,2025122,E000097747,3557-621AB34,JACK GUARD CAM,48,9,9,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097748,3557-621BA34,JACK GATE CAM,1,0,2,,1
2025/12/03,2025/11/22,2025/11/18,2025122,E000097749,3557-631AA34,SELECT CAM,48,13,13,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097750,3557-632AA34,SELECT GATE CAM,1,0,1,,1
2025/12/03,2025/11/22,2025/11/18,2025122,E000097751,3557-641AB34,GUARD CAM,48,37,37,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097515,3636-518AB30,GATE CAM,2,0,6,,2
2025/12/17,2025/11/22,2025/12/03,2025126,E000097969,3636-518AB30,GATE CAM,2,0,6,,2
2025/11/25,2025/11/22,2025/11/10,2025117,E000097516,3636-541AA30,JACK GUARD ARC CAM,98,98,123,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097970,3636-541AA30,JACK GUARD ARC CAM,98,25,25,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097517,3636-566AC30,GUARD CAM,194,194,244,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097971,3636-566AC30,GUARD CAM,194,50,50,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097518,3636-566PC30,GUARD CAM,2,2,6,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097972,3636-566PC30,GUARD CAM,2,2,4,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097519,3636-569AC30,CANCELLING CAM,98,98,106,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097973,3636-569AC30,CANCELLING CAM,98,8,8,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097520,3636-569BC30,CANCELLING CAM,98,98,122,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097974,3636-569BC30,CANCELLING CAM,98,24,24,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097521,3636-570BD30,RAISING CAM,192,192,197,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097975,3636-570BD30,RAISING CAM,192,5,5,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097522,3636-570DD30,RAISING CAM,4,0,0,,4
2025/12/17,2025/11/22,2025/12/03,2025126,E000097976,3636-570DD30,RAISING CAM,4,0,0,,4
2025/11/11,2025/11/22,2025/10/27,2025113,E000097255,3638-516AA30,GATE CAM,1,0,3,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097256,3638-516AA34,GATE CAM,1,1,7,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000097257,3638-518AC30,GATE CAM,1,0,6,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097258,3638-518AC34,GATE CAM,1,0,4,,1
2025/11/11,2025/11/22,2025/10/27,2025113,E000097259,3638-611AB30,SINKER CAM,73,0,21,,73
2025/11/11,2025/11/22,2025/10/27,2025113,E000097260,3638-611AB34,SINKER CAM,85,0,21,,85
2025/11/11,2025/11/22,2025/10/27,2025113,E000097261,3638-612AB30,SINKER CAM,2,0,2,,2
2025/11/11,2025/11/22,2025/10/27,2025113,E000097262,3638-612AB34,SINKER GATE CAM,2,0,0,,2
2025/11/11,2025/11/22,2025/10/27,2025113,E000097263,3642-611AB30,SINKER CAM,36,0,21,,36
2025/11/11,2025/11/22,2025/10/27,2025113,E000097264,3642-611AB34,SINKER CAM,42,0,26,,42
2025/11/11,2025/11/22,2025/10/27,2025113,E000097265,3642-612AC30,SINKER CAM,36,0,20,,36
2025/11/11,2025/11/22,2025/10/27,2025113,E000097266,3642-612AC34,SINKER CAM,42,0,29,,42
2025/11/25,2025/11/22,2025/11/10,2025117,E000097523,3649-515AA30,DROPLESS GUARD CAM,96,96,111,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097977,3649-515AA30,DROPLESS GUARD CAM,96,15,15,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097524,3650-511AA30,STITCH CAM,98,98,108,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097978,3650-511AA30,STITCH CAM,98,10,10,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097525,3650-512AB30,NEEDLE GUARD CAM,96,96,122,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097979,3650-512AB30,NEEDLE GUARD CAM,96,26,26,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097526,3650-513AB30,JACK GUARD CAM,96,96,105,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097980,3650-513AB30,JACK GUARD CAM,96,9,9,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097527,3650-514AC30,JACK RAISING CAM,98,98,120,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097981,3650-514AC30,JACK RAISING CAM,98,22,22,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097528,3650-591BA34,NEEDLE ARRANGE CAM,2,2,7,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097982,3650-591BA34,NEEDLE ARRANGE CAM,2,2,5,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097529,3650-592AB30,JACK ARRANGE CAM,2,2,5,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097983,3650-592AB30,JACK ARRANGE CAM,2,2,3,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097530,3650-593AA30,JACK ARRANGE CAM,2,0,9,,2
2025/12/17,2025/11/22,2025/12/03,2025126,E000097984,3650-593AA30,JACK ARRANGE CAM,2,2,9,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097531,3650-611AB30,SINKER CAM,98,98,109,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097985,3650-611AB30,SINKER CAM,98,11,11,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097532,3650-612AB30,SINKER GATE CAM,2,0,0,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097986,3650-612AB30,SINKER GATE CAM,2,0,0,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097533,3651-511AA30,STITCH CAM,48,48,53,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097987,3651-511AA30,STITCH CAM,48,5,5,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097534,3651-511DA30,STITCH CAM,48,48,71,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097988,3651-511DA30,STITCH CAM,48,23,23,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097535,3651-512AB30,NEEDLE GUARD CAM,48,48,74,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097989,3651-512AB30,NEEDLE GUARD CAM,48,26,26,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097536,3651-611AB30,SINKER CAM,48,48,59,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097990,3651-611AB30,SINKER CAM,48,11,11,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097537,3651-612AB30,SINKER CAM,48,48,58,,0
